,URL,Location,End Time,Lot No.,Description,Sku,Bullets,Current Bid
10,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=N8aEZft26%2fSLhIKXVYT00Q%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 11,Home Decorators Collection Sedgewood 36-1/2 in. Configurable Bath Vanity in White with Solid Surface Top in Arctic with White Sink,SKU# : 571051,The 36 in. W Sedgewood Vanity in White with Solid Surface Technology Vanity Top in Arctic from Home Decorators Collection is an ideal choice a replacement bathroom vanity cabinet.This item is NEW.... Read More,Current Bid : 1.00
11,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=M1x3OvIKTEdkpoL8K%2bSRZQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 12,Home Decorators Collection Sonoma 30 in. W x 22 in. D x 34 in. H Bath Vanity in Pebble Gray with White Carrara Marble Top,SKU# : 571057,"The Sonoma 30-in bathroom vanity by Home Decorators Collection takes a clean, modern design to the next level.This item has incurred some damage the vanity top and basin. Please come Preview! Retail$9... Read More",Current Bid : 6.00
12,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=LN4tIthuRRNybLPYwJUUWA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 13,"**Full** Incomplete/Box 2 of 2 Only** Tufted Button Daybed ,Modern Luxury Upholstered Sofa Bed with Wood Slat for Teens , Bedroom Guest Room,No Box Spring Required (Grey, Full)",SKU# : 571063,"[Modern and Stylish Wood Daybed] Wood structure combination simple slatted shape, this daybed is full of natural atmosphere. The concise and elegant appearance is suitable for a variety of decor... Read More",Current Bid : 1.00
13,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=38m10Zylu9TiqjvlPWkaAw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 14,"**Incomplete - Box 2 of 3/Side Locker Only** Husky 80 in. W x 24 in. D Heavy Duty 10-Drawer 3-Piece Combo Rolling Tool Chest, Top Cabinet, and Side Locker in Matte Black",SKU# : 571068,Packaged dimensions (comes in 3 separate boxes) chest (approximate) 64.76 in. W x 27.6 in. D x 33.6 in. H and weighs 194.92 lbs. cabinet (approximate) 64.76 in. W x 27.5 in. D x 44.1 in. H and w... Read More,Current Bid : 23.00
14,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=WwnpLKptuzrYDRTyrDRU0Q%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 15,**Incomplete- No Canopy - Frame & Roller Bag Only**Everbilt 10 ft. x 10 ft. Grey Instant Canopy Pop Up Tent,SKU# : 571072,"For your outdoor events, the Everbilt 10 ft. x 10 ft. Instant Canopy-Pop Up Tent is perfect. It is easy to operate with a central hub, with simple one-hand open and close operation. This item is N... Read More",Current Bid : 6.00
15,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=NmbEpxlJ6Oac%2bCiJniG0mg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 16,"**Twin** Zinus 8 Inch Foam and Spring Mattress / CertiPUR-US Certified Foams / Mattress-in-a-Box, Twin",SKU# : 571076,"When soft, yet durable foam layers combine with steel innersprings, a match made in mattress heaven happens, resulting in a supportive spring mattress with the right hint of conforming softnessT... Read More",Current Bid : 36.00
16,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=FscN8gjV8EKNxZ8OGABnDQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 18,XtremepowerUS Premium Automatic Suction Vacuum-generic Climb Wall Pool Cleaner Sweeper In-Ground Suction Side + Hose Set,SKU# : 571093,10 hoses included for up to 30' pool. Ideal for cleaning bottom surface and wall; does not clean stairs Require at least a 1 hp swimming pool pump or 1600 GHP to function properly. This item is NEW... Read More,Current Bid : 6.00
17,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=h4Up%2f0g7A3VocdWkkKq0Ow%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 19,XtremepowerUS Premium Automatic Suction Vacuum-generic Climb Wall Pool Cleaner Sweeper In-Ground Suction Side + Hose Set,SKU# : 571094,10 hoses included for up to 30' pool. Ideal for cleaning bottom surface and wall; does not clean stairs Require at least a 1 hp swimming pool pump or 1600 GHP to function properly. This item is NEW... Read More,Current Bid : 1.00
18,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=idCJhpGXPHLajOHI%2b8WJFg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 20,Little Tikes Fun Zone Dual Twister,SKU# : 571112,"Bring the thrill of the theme park home with Little Tikes Fun Zone toys! The Dual Twister gets kids spinning round and round, with a friend or on their own. This item is NEW. Please come Preview! ... Read More",Current Bid : 15.53
19,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=hBA0dUosY%2f1JTSMVr2I%2bNg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 21,Little Tikes Fun Zone Dual Twister,SKU# : 571118,"Bring the thrill of the theme park home with Little Tikes Fun Zone toys! The Dual Twister gets kids spinning round and round, with a friend or on their own. This item is NEW. Please come Preview! ... Read More",Current Bid : 11.00
20,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=XtsWUG5e1HXxNtAz648nbw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 22,"Wrangler Smart Luggage Set with Cup Holder and USB Port, Burnt Orange, 3 Piece",SKU# : 571121,"Featuring the Wrangler ""el Dorado"" Smart Luggage set with the 3-in-1 Cup holder, phone holder, and USB port for charging devices. Batter pack is not included. Size options include 3 Piece Set (28""... Read More",Current Bid : 65.02
21,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=Yt3dd9zQaCfIvJOpuXhMgw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 23,COMFEE' CM-M092AAT Retro Microwave with 9 Preset Programs - Apricot,SKU# : 571124,"Retro design in soft apricot fits all types of kitchen style and adds to the gaiety of your house. 9 preset programs satisfy your daily cooking needs: popcorn, beverage, vegetable, meat, pizza, pota... Read More",Current Bid : 23.00
22,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=3rzg2i2tU3zeNXPJI%2f659w%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 24,"Ivation Electric Cooler & Warmer with Wheels & Handle |48 Quart (45 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics",SKU# : 571136,"Whether you’re planning your next road trip, outdoor picnic, or camping adventure, pack your snacks and drinks in the Portable Thermoelectric Cooler and Warmer from Ivation! A 45-liter interior c... Read More",Current Bid : 3.00
23,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=Z4MWxswIXGejvaS4A2yhTw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 26,UBETO Back Massager- Portable Massage Cushion Chair,SKU# : 571147,This Back Massager with heat has the rotation shiatsu roller with 14 massage nodes to provide large area deep tissue kneading massage at the same timeThis item is NEW. Please come Preview! Retail:... Read More,Current Bid : 2.00
24,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=e9%2bCKLALWxqBP6HaRPtTFg%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 28,"Hbada Office Chair Desk Chair Flip-up Armrest Ergonomic Task Chair Compact 120° Locking 360° Rotation Seat Surface Lift Reinforced Nylon Resin Base, Black",SKU# : 571152,Sleek design and simple adjustment mid-back desk chair. Match different decorative styles. Ergonomic backrest fit the natural curve of the lower back and take the pain of spinal away from your b... Read More,Current Bid : 18.00
25,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=zVGDwOgZbb4wEM9Fs3MalA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 29,"GreenForest Dining Chairs Set of 2, Vintage PU Leather Upholstered Side Chairs, Mid Century Modern Kitchen Room Chairs,with Metal Legs,Camel Brown",SKU# : 571154,Mid Century Modern Dining Chairs Set of 2 :GreenForest is striking to develop the up-to date furniture to meet various customers’ taste. This item is NEW. Please come Preview! Retail:$149.99,Current Bid : 1.00
26,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=ejIkS2rTBGVqqgHS5cKo4g%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 30,RVMasking Heavy Duty 6 Layers Top RV Cover Travel Trailer Cover Windproof Camper Cover Fits Up to 15' RV Trailer - Anti-uv Prevent Top Tearing Caused by Sun Exposure - CE0187H-A08,SKU# : 571158,✅ Abundant Accessories1*travel trailer cover perfectly fits UP TO 15' RV(PLEASE MEASUE BEFORE PURCHASE!); 4*tire covers; 1* storage bag; 6*tongue jack cover ; 4* gutter cover with sponge design co... Read More,Current Bid : 5.00
27,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=IxA0jlwKKrMCWfHzept0OQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 33,Hamilton Beach Bowl Scraper 10 Cup Food Processor - Black 70730,SKU# : 571170,"Whether you're whipping up a small batch of pesto or a large serving of guacamole, the 10-Cup Bowl Scraper Food Processor from Hamilton Beach will make all your food preparations a breeze.This ite... Read More",Current Bid : 16.55
28,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=0uMOn7FD91HPIERzgG3nfQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 34,Hamilton Beach Bowl Scraper 10 Cup Food Processor - Black 70730,SKU# : 571171,"Whether you're whipping up a small batch of pesto or a large serving of guacamole, the 10-Cup Bowl Scraper Food Processor from Hamilton Beach will make all your food preparations a breeze.This ite... Read More",Current Bid : 12.87
29,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=VUOgcd7IEBj6IZtJu%2b1lsQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 35,Hamilton Beach Bowl Scraper 10 Cup Food Processor - Black 70730,SKU# : 571173,"Whether you're whipping up a small batch of pesto or a large serving of guacamole, the 10-Cup Bowl Scraper Food Processor from Hamilton Beach will make all your food preparations a breeze.This ite... Read More",Current Bid : 7.00
30,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=8PQkg%2funE7%2f3VKjXUP7jNw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 36,Amazon Basics Cast Iron Hex Dumbbell Weight - 25LBS **2 Count**,SKU# : 571177,"25 pound individual dumbbell weight with a solid cast iron core for exercise and strength training Ideal for use in fitness classes, home gym or workout area Hexagonal rubber-encased ends help pre... Read More",Current Bid : 26.00
31,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=nNW9kJ2K%2frJTW5%2fauCPgYA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 37,Amazon Basics Cast Iron Hex Dumbbell Weight - 25LBS **2 Count**,SKU# : 571179,"25 pound individual dumbbell weight with a solid cast iron core for exercise and strength training Ideal for use in fitness classes, home gym or workout area Hexagonal rubber-encased ends help pre... Read More",Current Bid : 19.00
32,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=hZXGaQUNE1UQhxeZ28gvUQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 38,"ALPHA LIVING 70014-GRAY 4 Pack 8QT Chafing Dish High Grade Stainless Steel Chafer Complete Set, 8 QT, Alpine Gray Handle",SKU# : 571180,"KEEP YOUR FOOD WARM AND READY - Alpha living’s 4 pack chafing dish allows for users to maintain their foods heat, with top-quality stainless-steel frame and body. COVENIENT STRUCTURE - Each ch... Read More",Current Bid : 26.02
33,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=IUH2Xu3P7gd3EcfP9YduPQ%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 39,ONKRON Mobile TV Stand with Wheels Rolling TV Stand for 40-65 Inch LED LCD Flat or Curved Screen TVs up to 100 lbs - Height Adjustable TV Cart with Shelves - Portable TV Stand (TS1351) White,SKU# : 571183,"✔️ UNIVERSAL TV CART: fits most 40-65 Inch LCD, LED flat or curved screens (Samsung, LG, TCL, Sony, Hisense, Vizio, etc.). Fits VESA mounting holes from 100x100mm (min) to 600x400mm (max). ✔️ ... Read More",Current Bid : 33.21
34,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=ww%2bHpChPBtwuEYchnWpYsA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 41,Hamilton Beach Bowl Scraper 10 Cup Food Processor - Black 70730,SKU# : 571212,"Whether you're whipping up a small batch of pesto or a large serving of guacamole, the 10-Cup Bowl Scraper Food Processor from Hamilton Beach will make all your food preparations a breeze.This ite... Read More",Current Bid : 6.00
35,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=ZxI%2bVjt48BWUhZNA299ftA%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 42,Hamilton Beach Bowl Scraper 10 Cup Food Processor - Black 70730,SKU# : 571213,"Whether you're whipping up a small batch of pesto or a large serving of guacamole, the 10-Cup Bowl Scraper Food Processor from Hamilton Beach will make all your food preparations a breeze.This ite... Read More",Current Bid : 6.00
36,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=oXqhoElTXNOqX8uz2E7X9A%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 43,Hamilton Beach Bowl Scraper 10 Cup Food Processor - Black 70730,SKU# : 571216,"Whether you're whipping up a small batch of pesto or a large serving of guacamole, the 10-Cup Bowl Scraper Food Processor from Hamilton Beach will make all your food preparations a breeze.This ite... Read More",Current Bid : 5.00
37,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=zRBbm3zHbPJMIvNKQbGerw%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 44,Garden Weasel Claw Pro 4 Tine Steel Hand Cultivator Steel Handle,SKU# : 571222,Weasel Claw Pro works hand-in-hand with Garden Weasel to maintain your garden beds all season long. Weasel Claw Pro features repositionable cultivating tines for weeding or cultivating tight areas... Read More,Current Bid : 4.00
38,https://capitalcityonlineauction.com/Public/Auction/AuctionItemDetail?pageNumber=pf6Q%2bhJtdeleDd9FfYpy9w%3d%3d&pageSize=vub4Y9N5W204dCptuaUzRQ%3d%3d&showFilter=iBcS%2b4ptjknZQtCojbueqQ%3d%3d&sortColumn=C9SY4KX74WJIILYqur0bmw%3d%3d&AuctionItemId=b5WhMULyLrJpEXqjwErzog%3d%3d&Filter=ITUHdU2DoqWvw89vAOs0Dw%3d%3d&AuctionId=5XAkT1paxSGDMLeiVn200Q%3d%3d,Groveport Depot,: Wed Aug 24 2022 7:00 PM,Lot - 46,"Senich Cat Litter Box Enclosure, Hidden Litter Box Furniture, Cabinet Washroom Bench Decorative Pet House Easy to Assemble (35.43"" L x 19.69"" W x 18.5"" H, Silver)",SKU# : 571232,[Stylish Decoration] Our cat litter box enclosure has a perfect look to decorate your room. Three paw-print vents and holes on the back panel are designed to ensure excellent air circulation ins... Read More,Current Bid : 16.00
